Orthogroup	Heliconius_erato_lativitta	Vanessa_cardui
OG0007884	HEL_011486-RA	Vcard_DToL04600-RA
OG0007885	HEL_011485-RA	Vcard_DToL04601-RA
OG0007886	HEL_008570-RA	Vcard_DToL15728-RA
OG0007887	HEL_000114-RA	Vcard_DToL05283-RA
OG0007888	HEL_011484-RA	Vcard_DToL04602-RA
OG0007889	HEL_011483-RA	Vcard_DToL04603-RA
OG0007890	HEL_011482-RA	Vcard_DToL04606-RA
OG0007891	HEL_005440-RA	Vcard_DToL02824-RA
OG0007892	HEL_011481-RA	Vcard_DToL04607-RA
OG0007893	HEL_005442-RA	Vcard_DToL02828-RA
OG0007894	HEL_011480-RA	Vcard_DToL04608-RA
OG0007895	HEL_011934-RA	Vcard_DToL09147-RA
OG0007896	HEL_011935-RA	Vcard_DToL09145-RA
OG0007897	HEL_008286-RA	Vcard_DToL08155-RA
OG0007898	HEL_000132-RA	Vcard_DToL05279-RA
OG0007899	HEL_011475-RA	Vcard_DToL04613-RA
OG0007900	HEL_011936-RA	Vcard_DToL09144-RA
OG0007901	HEL_011937-RA	Vcard_DToL09143-RA
OG0007902	HEL_006622-RA	Vcard_DToL01712-RA
OG0007903	HEL_012878-RA	Vcard_DToL10294-RA
OG0007904	HEL_005443-RA	Vcard_DToL02829-RA
OG0007905	HEL_005444-RA	Vcard_DToL02830-RA
OG0007906	HEL_003190-RA	Vcard_DToL05622-RA
OG0007908	HEL_010421-RA	Vcard_DToL00718-RA
OG0007909	HEL_011472-RA	Vcard_DToL04616-RA
OG0007910	HEL_001229-RA	Vcard_DToL02531-RA
OG0007911	HEL_003191-RA	Vcard_DToL05621-RA
OG0007912	HEL_006628-RA	Vcard_DToL01703-RA
OG0007913	HEL_001228-RA	Vcard_DToL02532-RA
OG0007914	HEL_006225-RA	Vcard_DToL06981-RA
OG0007915	HEL_011939-RA	Vcard_DToL09142-RA
OG0007916	HEL_000142-RA	Vcard_DToL05272-RA
OG0007917	HEL_001227-RA	Vcard_DToL02534-RA
OG0007918	HEL_011469-RA	Vcard_DToL04617-RA
OG0007920	HEL_007139-RA	Vcard_DToL00612-RA
OG0007921	HEL_007142-RA	Vcard_DToL00614-RA
OG0007922	HEL_003194-RA	Vcard_DToL05619-RA
OG0007923	HEL_008293-RA	Vcard_DToL08150-RA
OG0007924	HEL_006235-RA	Vcard_DToL06991-RA
OG0007925	HEL_008294-RA	Vcard_DToL08149-RA
OG0007926	HEL_006632-RA	Vcard_DToL01697-RA
OG0007927	HEL_008621-RA	Vcard_DToL10894-RA
OG0007928	HEL_011465-RA	Vcard_DToL04620-RA
OG0007929	HEL_011464-RA	Vcard_DToL04621-RA
OG0007930	HEL_008295-RA	Vcard_DToL08145-RA
OG0007931	HEL_011940-RA	Vcard_DToL09140-RA
OG0007932	HEL_008620-RA	Vcard_DToL10896-RA
OG0007933	HEL_008297-RA	Vcard_DToL08147-RA
OG0007934	HEL_008298-RA	Vcard_DToL08146-RA
OG0007935	HEL_011624-RA	Vcard_DToL08435-RA
OG0007936	HEL_008617-RA	Vcard_DToL10900-RA
OG0007937	HEL_004416-RA	Vcard_DToL03867-RA
OG0007938	HEL_012883-RA	Vcard_DToL10288-RA
OG0007939	HEL_011943-RA	Vcard_DToL09132-RA
OG0007940	HEL_012884-RA	Vcard_DToL10287-RA
OG0007941	HEL_001220-RA	Vcard_DToL02542-RA
OG0007942	HEL_008299-RA	Vcard_DToL08144-RA
OG0007943	HEL_011944-RA	Vcard_DToL09130-RA
OG0007944	HEL_001217-RA	Vcard_DToL02544-RA
OG0007945	HEL_012890-RA	Vcard_DToL10280-RA
OG0007946	HEL_001216-RA	Vcard_DToL02550-RA
OG0007947	HEL_010386-RA	Vcard_DToL00780-RA
OG0007949	HEL_011946-RA	Vcard_DToL09128-RA
OG0007950	HEL_006240-RA	Vcard_DToL07001-RA
OG0007951	HEL_011947-RA	Vcard_DToL09127-RA
OG0007952	HEL_011948-RA	Vcard_DToL09126-RA
OG0007953	HEL_009827-RA	Vcard_DToL11878-RA
OG0007954	HEL_006638-RA	Vcard_DToL01691-RA
OG0007955	HEL_009828-RA	Vcard_DToL11877-RA
OG0007956	HEL_011949-RA	Vcard_DToL09123-RA
OG0007957	HEL_006640-RA	Vcard_DToL01690-RA
OG0007958	HEL_009833-RA	Vcard_DToL11873-RA
OG0007959	HEL_011951-RA	Vcard_DToL09121-RA
OG0007960	HEL_006244-RA	Vcard_DToL07005-RA
OG0007961	HEL_004426-RA	Vcard_DToL03876-RA
OG0007962	HEL_011952-RA	Vcard_DToL09118-RA
OG0007963	HEL_009838-RA	Vcard_DToL11871-RA
OG0007964	HEL_001206-RA	Vcard_DToL02563-RA
OG0007965	HEL_005449-RA	Vcard_DToL02834-RA
OG0007966	HEL_009842-RA	Vcard_DToL11868-RA
OG0007967	HEL_001205-RA	Vcard_DToL02564-RA
OG0007968	HEL_011461-RA	Vcard_DToL04624-RA
OG0007969	HEL_005451-RA	Vcard_DToL02838-RA
OG0007970	HEL_009844-RA	Vcard_DToL11860-RA
OG0007971	HEL_011954-RA	Vcard_DToL09116-RA
OG0007972	HEL_013071-RA	Vcard_DToL10271-RA
OG0007973	HEL_010042-RA	Vcard_DToL08296-RA
OG0007974	HEL_000147-RA	Vcard_DToL05265-RA
OG0007975	HEL_011955-RA	Vcard_DToL09115-RA
OG0007976	HEL_011956-RA	Vcard_DToL09114-RA
OG0007977	HEL_006246-RA	Vcard_DToL07008-RA
OG0007978	HEL_011957-RA	Vcard_DToL09113-RA
OG0007979	HEL_006247-RA	Vcard_DToL07010-RA
OG0007980	HEL_004431-RA	Vcard_DToL03881-RA
OG0007981	HEL_003202-RA	Vcard_DToL05614-RA
OG0007982	HEL_008614-RA	Vcard_DToL10903-RA
OG0007983	HEL_003203-RA	Vcard_DToL05613-RA
OG0007984	HEL_010039-RA	Vcard_DToL08298-RA
OG0007985	HEL_009607-RA	Vcard_DToL07012-RA
OG0007986	HEL_013073-RA	Vcard_DToL10268-RA
OG0007987	HEL_004432-RA	Vcard_DToL03882-RA
OG0007990	HEL_001201-RA	Vcard_DToL02570-RA
OG0007991	HEL_011456-RA	Vcard_DToL04631-RA
OG0007992	HEL_003210-RA	Vcard_DToL05608-RA
OG0007993	HEL_010404-RA	Vcard_DToL00756-RA
OG0007994	HEL_010038-RA	Vcard_DToL08299-RA
OG0007995	HEL_005457-RA	Vcard_DToL03067-RA
OG0007996	HEL_009602-RA	Vcard_DToL07014-RA
OG0007997	HEL_001199-RA	Vcard_DToL02574-RA
OG0007998	HEL_004435-RA	Vcard_DToL03890-RA
OG0007999	HEL_001196-RA	Vcard_DToL02577-RA
OG0008000	HEL_001195-RA	Vcard_DToL02578-RA
OG0008001	HEL_005458-RA	Vcard_DToL03065-RA
OG0008002	HEL_001192-RA	Vcard_DToL02580-RA
OG0008003	HEL_004438-RA	Vcard_DToL03893-RA
OG0008004	HEL_010414-RA	Vcard_DToL00736-RA
OG0008005	HEL_010033-RA	Vcard_DToL08305-RA
OG0008006	HEL_010413-RA	Vcard_DToL00737-RA
OG0008007	HEL_010032-RA	Vcard_DToL08306-RA
OG0008008	HEL_011447-RA	Vcard_DToL04636-RA
OG0008009	HEL_004439-RA	Vcard_DToL03894-RA
OG0008010	HEL_010412-RA	Vcard_DToL00738-RA
OG0008011	HEL_001190-RA	Vcard_DToL02582-RA
OG0008012	HEL_012265-RA	Vcard_DToL11099-RA
OG0008013	HEL_003212-RA	Vcard_DToL05603-RA
OG0008014	HEL_010030-RA	Vcard_DToL08309-RA
OG0008015	HEL_013079-RA	Vcard_DToL10262-RA
OG0008017	HEL_009596-RA	Vcard_DToL07023-RA
OG0008018	HEL_009595-RA	Vcard_DToL07025-RA
OG0008019	HEL_001189-RA	Vcard_DToL02583-RA
OG0008020	HEL_008552-RA	Vcard_DToL15752-RA
OG0008021	HEL_009594-RA	Vcard_DToL07026-RA
OG0008022	HEL_012264-RA	Vcard_DToL11098-RA
OG0008023	HEL_007283-RA	Vcard_DToL10156-RA
OG0008024	HEL_009593-RA	Vcard_DToL07027-RA
OG0008026	HEL_009592-RA	Vcard_DToL07028-RA
OG0008027	HEL_010318-RA	Vcard_DToL07600-RA
OG0008028	HEL_010410-RA	Vcard_DToL00740-RA
OG0008029	HEL_005853-RA	Vcard_DToL17088-RA
OG0008030	HEL_010319-RA	Vcard_DToL07601-RA
OG0008031	HEL_008543-RA	Vcard_DToL15760-RA
OG0008032	HEL_011425-RA	Vcard_DToL04658-RA
OG0008034	HEL_010321-RA	Vcard_DToL07602-RA
OG0008035	HEL_011963-RA	Vcard_DToL09105-RA
OG0008036	HEL_008326-RA	Vcard_DToL08099-RA
OG0008037	HEL_011964-RA	Vcard_DToL09104-RA
OG0008039	HEL_009855-RA	Vcard_DToL11849-RA
OG0008040	HEL_006656-RA	Vcard_DToL01658-RA
OG0008041	HEL_009591-RA	Vcard_DToL07029-RA
OG0008042	HEL_010409-RA	Vcard_DToL00747-RA
OG0008043	HEL_013091-RA	Vcard_DToL10254-RA
OG0008044	HEL_004447-RA	Vcard_DToL03899-RA
OG0008045	HEL_011418-RA	Vcard_DToL04667-RA
OG0008046	HEL_014603-RA	Vcard_DToL11833-RA
OG0008047	HEL_008336-RA	Vcard_DToL08084-RA
OG0008048	HEL_011966-RA	Vcard_DToL09099-RA
OG0008049	HEL_014605-RA	Vcard_DToL11832-RA
OG0008050	HEL_006660-RA	Vcard_DToL01655-RA
OG0008051	HEL_011968-RA	Vcard_DToL09097-RA
OG0008052	HEL_006662-RA	Vcard_DToL01653-RA
OG0008053	HEL_010338-RA	Vcard_DToL07617-RA
OG0008055	HEL_010339-RA	Vcard_DToL07620-RA
OG0008056	HEL_011974-RA	Vcard_DToL09090-RA
OG0008057	HEL_001174-RA	Vcard_DToL02600-RA
OG0008058	HEL_008534-RA	Vcard_DToL15775-RA
OG0008059	HEL_000154-RA	Vcard_DToL05252-RA
OG0008060	HEL_008339-RA	Vcard_DToL08082-RA
OG0008061	HEL_006673-RA	Vcard_DToL01636-RA
OG0008062	HEL_006674-RA	Vcard_DToL01635-RA
OG0008063	HEL_006675-RA	Vcard_DToL01633-RA
OG0008065	HEL_008532-RA	Vcard_DToL15778-RA
OG0008066	HEL_000163-RA	Vcard_DToL05244-RA
OG0008067	HEL_004452-RA	Vcard_DToL03904-RA
OG0008068	HEL_008341-RA	Vcard_DToL08079-RA
OG0008069	HEL_000168-RA	Vcard_DToL05243-RA
OG0008070	HEL_006678-RA	Vcard_DToL01630-RA
OG0008071	HEL_011979-RA	Vcard_DToL09081-RA
OG0008072	HEL_004454-RA	Vcard_DToL03906-RA
OG0008074	HEL_008530-RA	Vcard_DToL15782-RA, Vcard_DToL15781-RA
OG0008075	HEL_000171-RA	Vcard_DToL05240-RA
OG0008076	HEL_010398-RA	Vcard_DToL00765-RA
OG0008077	HEL_008342-RA	Vcard_DToL08078-RA
OG0008078	HEL_011981-RA	Vcard_DToL09078-RA
OG0008079	HEL_000174-RA	Vcard_DToL05238-RA
OG0008080	HEL_006684-RA	Vcard_DToL01622-RA
OG0008081	HEL_004457-RA	Vcard_DToL03910-RA
OG0008082	HEL_000176-RA	Vcard_DToL05234-RA
OG0008083	HEL_004458-RA	Vcard_DToL03911-RA
OG0008084	HEL_008520-RA	Vcard_DToL15788-RA
OG0008085	HEL_000177-RA	Vcard_DToL05233-RA
OG0008086	HEL_008519-RA	Vcard_DToL15789-RA
OG0008087	HEL_006685-RA	Vcard_DToL01620-RA
OG0008088	HEL_006686-RA	Vcard_DToL01295-RA
OG0008089	HEL_006687-RA	Vcard_DToL01297-RA
OG0008090	HEL_008513-RA	Vcard_DToL15797-RA
OG0008091	HEL_010355-RA	Vcard_DToL07633-RA
OG0008092	HEL_008349-RA	Vcard_DToL08069-RA
OG0008093	HEL_011988-RA	Vcard_DToL09070-RA
OG0008094	HEL_011990-RA	Vcard_DToL09068-RA
OG0008095	HEL_008512-RA	Vcard_DToL15799-RA
OG0008096	HEL_000187-RA	Vcard_DToL05213-RA
OG0008097	HEL_011404-RA	Vcard_DToL04682-RA
OG0008098	HEL_010394-RA	Vcard_DToL00774-RA
OG0008099	HEL_008354-RA	Vcard_DToL08064-RA
OG0008100	HEL_006689-RA	Vcard_DToL01298-RA
OG0008101	HEL_001167-RA	Vcard_DToL02604-RA
OG0008102	HEL_006690-RA	Vcard_DToL01301-RA
OG0008103	HEL_001164-RA	Vcard_DToL02606-RA
OG0008104	HEL_001163-RA	Vcard_DToL02607-RA
OG0008105	HEL_008358-RA	Vcard_DToL08058-RA
OG0008106	HEL_008359-RA	Vcard_DToL08056-RA
OG0008107	HEL_001161-RA	Vcard_DToL02609-RA
OG0008107	HEL_001162-RA	Vcard_DToL02608-RA
OG0008108	HEL_001160-RA	Vcard_DToL02611-RA
OG0008109	HEL_012863-RA	Vcard_DToL04684-RA
OG0008110	HEL_001159-RA	Vcard_DToL02612-RA
OG0008111	HEL_000194-RA	Vcard_DToL05209-RA
OG0008112	HEL_012862-RA	Vcard_DToL04689-RA
OG0008113	HEL_008505-RA	Vcard_DToL15807-RA
OG0008114	HEL_008502-RA	Vcard_DToL15811-RA
OG0008115	HEL_000199-RA	Vcard_DToL05454-RA
OG0008116	HEL_008501-RA	Vcard_DToL15812-RA
OG0008117	HEL_012861-RA	Vcard_DToL04690-RA
OG0008118	HEL_007134-RA	Vcard_DToL00713-RA
OG0008119	HEL_014577-RA	Vcard_DToL08286-RA
OG0008122	HEL_008498-RA	Vcard_DToL15814-RA
OG0008123	HEL_006706-RA	Vcard_DToL01316-RA
OG0008125	HEL_012851-RA	Vcard_DToL04709-RA
OG0008126	HEL_014574-RA	Vcard_DToL08284-RA
OG0008127	HEL_014572-RA	Vcard_DToL08280-RA
OG0008128	HEL_001153-RA	Vcard_DToL02624-RA
OG0008129	HEL_003314-RA	Vcard_DToL05478-RA
OG0008130	HEL_001150-RA	Vcard_DToL02626-RA
OG0008132	HEL_001148-RA	Vcard_DToL02629-RA
OG0008133	HEL_010401-RA	Vcard_DToL00760-RA
OG0008135	HEL_001146-RA	Vcard_DToL02631-RA
OG0008136	HEL_006710-RA	Vcard_DToL01319-RA
OG0008137	HEL_008424-RA	Vcard_DToL08272-RA
OG0008139	HEL_001143-RA	Vcard_DToL02635-RA
OG0008140	HEL_001141-RA	Vcard_DToL02636-RA
OG0008142	HEL_008420-RA	Vcard_DToL08267-RA
OG0008143	HEL_001140-RA	Vcard_DToL02637-RA
OG0008144	HEL_006713-RA	Vcard_DToL01322-RA
OG0008145	HEL_006714-RA	Vcard_DToL01323-RA
OG0008146	HEL_008419-RA	Vcard_DToL08266-RA
OG0008147	HEL_006717-RA	Vcard_DToL01326-RA
OG0008148	HEL_011667-RA	Vcard_DToL08380-RA
OG0008149	HEL_011666-RA	Vcard_DToL08382-RA
OG0008150	HEL_006719-RA	Vcard_DToL01329-RA
OG0008151	HEL_011663-RA	Vcard_DToL08384-RA
OG0008152	HEL_011662-RA	Vcard_DToL08385-RA
OG0008153	HEL_013121-RA	Vcard_DToL02642-RA
OG0008154	HEL_013120-RA	Vcard_DToL02643-RA
OG0008155	HEL_012839-RA	Vcard_DToL04716-RA
OG0008156	HEL_006727-RA	Vcard_DToL01337-RA
OG0008157	HEL_003304-RA	Vcard_DToL05494-RA
OG0008158	HEL_008411-RA	Vcard_DToL08003-RA
OG0008159	HEL_008410-RA	Vcard_DToL08004-RA
OG0008160	HEL_008491-RA	Vcard_DToL15825-RA
OG0008161	HEL_008490-RA	Vcard_DToL15826-RA
OG0008162	HEL_008489-RA	Vcard_DToL15827-RA
OG0008163	HEL_013113-RA	Vcard_DToL02647-RA
OG0008164	HEL_003300-RA	Vcard_DToL05499-RA
OG0008165	HEL_000204-RA, HEL_000205-RA	Vcard_DToL05199-RA
OG0008166	HEL_012826-RA	Vcard_DToL04720-RA
OG0008167	HEL_013116-RA	Vcard_DToL02649-RA
OG0008168	HEL_003298-RA	Vcard_DToL05501-RA
OG0008169	HEL_004466-RA	Vcard_DToL03920-RA
OG0008170	HEL_006728-RA	Vcard_DToL01339-RA
OG0008171	HEL_004468-RA	Vcard_DToL03922-RA
OG0008172	HEL_012811-RA	Vcard_DToL04739-RA
OG0008173	HEL_003289-RA	Vcard_DToL05514-RA
OG0008174	HEL_004474-RA	Vcard_DToL03926-RA
OG0008175	HEL_004475-RA	Vcard_DToL03927-RA
OG0008177	HEL_004476-RA	Vcard_DToL03928-RA
OG0008178	HEL_012814-RA	Vcard_DToL04734-RA
OG0008179	HEL_013109-RA	Vcard_DToL02653-RA
OG0008180	HEL_004478-RA	Vcard_DToL03931-RA
OG0008181	HEL_012818-RA	Vcard_DToL04731-RA
OG0008182	HEL_004479-RA	Vcard_DToL03932-RA
OG0008183	HEL_008402-RA	Vcard_DToL08013-RA
OG0008184	HEL_008401-RA	Vcard_DToL08014-RA
OG0008185	HEL_008399-RA	Vcard_DToL08017-RA
OG0008186	HEL_008398-RA	Vcard_DToL08018-RA
OG0008187	HEL_008483-RA	Vcard_DToL15835-RA
OG0008188	HEL_008393-RA	Vcard_DToL08024-RA
OG0008189	HEL_008392-RA	Vcard_DToL08027-RA
OG0008190	HEL_012821-RA	Vcard_DToL04729-RA
OG0008191	HEL_003277-RA	Vcard_DToL05531-RA
OG0008192	HEL_012822-RA	Vcard_DToL04728-RA
OG0008193	HEL_003276-RA	Vcard_DToL05533-RA
OG0008194	HEL_008388-RA	Vcard_DToL08031-RA
OG0008195	HEL_006730-RA	Vcard_DToL01343-RA
OG0008196	HEL_004487-RA	Vcard_DToL03941-RA
OG0008197	HEL_004489-RA	Vcard_DToL03942-RA
OG0008198	HEL_004490-RA	Vcard_DToL03944-RA
OG0008199	HEL_008379-RA	Vcard_DToL08037-RA
OG0008201	HEL_006732-RA	Vcard_DToL01348-RA
OG0008202	HEL_008372-RA	Vcard_DToL08042-RA
OG0008203	HEL_006736-RA	Vcard_DToL01351-RA
OG0008204	HEL_013099-RA	Vcard_DToL02667-RA
OG0008205	HEL_004504-RA	Vcard_DToL03958-RA
OG0008206	HEL_007149-RA	Vcard_DToL00626-RA
OG0008207	HEL_013418-RA	Vcard_DToL02680-RA
OG0008207	HEL_013098-RA	Vcard_DToL05780-RA
OG0008208	HEL_008479-RA	Vcard_DToL15840-RA
OG0008209	HEL_011648-RA	Vcard_DToL08405-RA
OG0008210	HEL_004506-RA	Vcard_DToL03962-RA
OG0008211	HEL_008477-RA	Vcard_DToL15842-RA
OG0008212	HEL_011645-RA	Vcard_DToL08411-RA
OG0008213	HEL_008475-RA	Vcard_DToL15844-RA
OG0008214	HEL_003263-RA	Vcard_DToL05551-RA
OG0008215	HEL_003260-RA	Vcard_DToL05553-RA
OG0008216	HEL_007152-RA	Vcard_DToL00633-RA
OG0008217	HEL_011628-RA	Vcard_DToL08433-RA
OG0008218	HEL_006740-RA	Vcard_DToL01356-RA
OG0008219	HEL_011630-RA	Vcard_DToL08432-RA
OG0008220	HEL_011631-RA	Vcard_DToL08430-RA
OG0008221	HEL_004508-RA	Vcard_DToL03964-RA
OG0008222	HEL_003258-RA	Vcard_DToL05555-RA
OG0008223	HEL_003259-RA	Vcard_DToL05556-RA
OG0008224	HEL_006743-RA	Vcard_DToL01360-RA
OG0008225	HEL_003250-RA	Vcard_DToL05562-RA
OG0008226	HEL_003246-RA	Vcard_DToL05566-RA
OG0008227	HEL_003244-RA	Vcard_DToL05568-RA
OG0008228	HEL_013096-RA	Vcard_DToL02676-RA
OG0008229	HEL_011639-RA	Vcard_DToL08424-RA
OG0008230	HEL_008468-RA	Vcard_DToL15857-RA
OG0008232	HEL_011642-RA	Vcard_DToL08420-RA
OG0008233	HEL_011643-RA	Vcard_DToL08419-RA
OG0008234	HEL_004519-RA	Vcard_DToL03976-RA
OG0008235	HEL_008451-RA	Vcard_DToL15866-RA
OG0008236	HEL_004521-RA	Vcard_DToL03777-RA
OG0008237	HEL_008445-RA	Vcard_DToL15882-RA
OG0008238	HEL_003238-RA	Vcard_DToL05576-RA
OG0008239	HEL_004528-RA	Vcard_DToL03770-RA
OG0008240	HEL_003235-RA	Vcard_DToL05583-RA
OG0008241	HEL_007159-RA	Vcard_DToL00642-RA
OG0008242	HEL_003232-RA	Vcard_DToL05588-RA
OG0008243	HEL_013417-RA	Vcard_DToL02681-RA
OG0008244	HEL_003228-RA	Vcard_DToL05593-RA
OG0008245	HEL_006748-RA	Vcard_DToL01368-RA
OG0008246	HEL_006750-RA	Vcard_DToL01371-RA
OG0008247	HEL_007110-RA	Vcard_DToL00653-RA
OG0008250	HEL_006751-RA	Vcard_DToL01372-RA
OG0008251	HEL_013404-RA	Vcard_DToL02687-RA
OG0008252	HEL_013405-RA	Vcard_DToL02688-RA
OG0008253	HEL_013406-RA	Vcard_DToL02689-RA
OG0008254	HEL_007117-RA	Vcard_DToL00659-RA
OG0008255	HEL_006764-RA	Vcard_DToL01384-RA
OG0008256	HEL_006765-RA	Vcard_DToL01386-RA
OG0008257	HEL_006766-RA	Vcard_DToL01387-RA
OG0008258	HEL_007104-RA	Vcard_DToL00663-RA
OG0008259	HEL_006767-RA	Vcard_DToL01389-RA
OG0008260	HEL_007102-RA	Vcard_DToL00665-RA
OG0008261	HEL_006771-RA	Vcard_DToL01391-RA
OG0008262	HEL_007099-RA	Vcard_DToL00670-RA
OG0008263	HEL_006775-RA	Vcard_DToL01396-RA
OG0008264	HEL_006778-RA	Vcard_DToL01401-RA
OG0008265	HEL_006779-RA	Vcard_DToL01404-RA
OG0008266	HEL_002919-RA	Vcard_DToL01500-RA
OG0008267	HEL_002929-RA	Vcard_DToL01493-RA
OG0008269	HEL_002931-RA	Vcard_DToL01490-RA
OG0008270	HEL_007095-RA	Vcard_DToL00682-RA
OG0008271	HEL_002934-RA	Vcard_DToL01481-RA
OG0008273	HEL_007227-RA	Vcard_DToL10079-RA
OG0008274	HEL_006611-RA	Vcard_DToL01726-RA
OG0008275	HEL_000953-RA, HEL_000954-RA	Vcard_DToL12176-RA
OG0008277	HEL_013015-RA	Vcard_DToL18638-RA
OG0008278	HEL_005066-RA	Vcard_DToL16620-RA
OG0008280	HEL_003806-RA, HEL_003807-RA	Vcard_DToL14435-RA
OG0008281	HEL_011687-RA	Vcard_DToL18767-RA
OG0008282	HEL_008892-RA	Vcard_DToL11379-RA
OG0008283	HEL_006262-RA	Vcard_DToL06772-RA
OG0008284	HEL_005943-RA	Vcard_DToL17230-RA, Vcard_DToL17231-RA
OG0008285	HEL_011348-RA	Vcard_DToL17661-RA
OG0008286	HEL_014502-RA	Vcard_DToL07688-RA
OG0008288	HEL_001232-RA	Vcard_DToL02528-RA
OG0008289	HEL_011581-RA	Vcard_DToL09828-RA
OG0008291	HEL_014232-RA	Vcard_DToL14624-RA
OG0008292	HEL_004878-RA, HEL_004879-RA	Vcard_DToL16402-RA
OG0008295	HEL_013856-RA	Vcard_DToL14593-RA
OG0008296	HEL_006000-RA	Vcard_DToL17307-RA
OG0008297	HEL_002280-RA	Vcard_DToL06241-RA
OG0008298	HEL_010058-RA, HEL_010057-RA	Vcard_DToL18279-RA
OG0008299	HEL_012750-RA	Vcard_DToL12693-RA
OG0008300	HEL_002065-RA	Vcard_DToL15081-RA
OG0008301	HEL_010957-RA	Vcard_DToL05143-RA
OG0008302	HEL_009369-RA	Vcard_DToL04249-RA
OG0008303	HEL_014010-RA	Vcard_DToL09803-RA
OG0008304	HEL_004801-RA, HEL_004800-RA	Vcard_DToL16338-RA
OG0008305	HEL_004350-RA	Vcard_DToL10575-RA
OG0008306	HEL_003005-RA	Vcard_DToL05846-RA
OG0008307	HEL_009635-RA	Vcard_DToL00282-RA
OG0008309	HEL_004915-RA	Vcard_DToL16448-RA
OG0008310	HEL_005031-RA	Vcard_DToL16666-RA
OG0008311	HEL_007311-RA	Vcard_DToL10214-RA
OG0008312	HEL_010429-RA	Vcard_DToL00356-RA
OG0008313	HEL_001400-RA, HEL_001399-RA	Vcard_DToL02288-RA
OG0008314	HEL_011516-RA	Vcard_DToL04558-RA, Vcard_DToL04557-RA
OG0008316	HEL_012296-RA, HEL_012295-RA, HEL_012292-RA	Vcard_DToL11123-RA
OG0008317	HEL_012169-RA, HEL_012167-RA	Vcard_DToL09316-RA
OG0008318	HEL_000146-RA	Vcard_DToL05266-RA
OG0008319	HEL_006554-RA	Vcard_DToL13323-RA
OG0008320	HEL_012087-RA	Vcard_DToL00180-RA
OG0008321	HEL_009801-RA, HEL_009804-RA	Vcard_DToL11944-RA
OG0008322	HEL_008138-RA	Vcard_DToL13782-RA
OG0008323	HEL_003677-RA	Vcard_DToL14551-RA
OG0008324	HEL_000280-RA	Vcard_DToL14220-RA
OG0008325	HEL_006782-RA	Vcard_DToL01410-RA
OG0008326	HEL_013827-RA	Vcard_DToL14747-RA
OG0008327	HEL_011442-RA	Vcard_DToL04648-RA
OG0008329	HEL_013323-RA	Vcard_DToL04993-RA
OG0008330	HEL_008648-RA	Vcard_DToL10872-RA
OG0008331	HEL_006213-RA	Vcard_DToL06968-RA
OG0008332	HEL_000045-RA	Vcard_DToL05377-RA
OG0008333	HEL_008802-RA, HEL_008801-RA	Vcard_DToL03538-RA
OG0008334	HEL_007467-RA	Vcard_DToL04377-RA
OG0008335	HEL_008029-RA	Vcard_DToL06586-RA
OG0008336	HEL_010849-RA	Vcard_DToL03175-RA
OG0008337	HEL_007473-RA	Vcard_DToL04365-RA
OG0008338	HEL_012385-RA	Vcard_DToL10375-RA
OG0008339	HEL_008778-RA	Vcard_DToL03568-RA
OG0008340	HEL_000949-RA	Vcard_DToL12179-RA
OG0008341	HEL_009786-RA	Vcard_DToL11922-RA
OG0008342	HEL_007701-RA	Vcard_DToL04899-RA
OG0008343	HEL_003147-RA	Vcard_DToL05664-RA
OG0008344	HEL_006101-RA, HEL_006099-RA	Vcard_DToL07369-RA
OG0008345	HEL_002635-RA, HEL_002636-RA	Vcard_DToL01114-RA
OG0008346	HEL_002799-RA, HEL_002798-RA, HEL_002796-RA	Vcard_DToL01271-RA
OG0008347	HEL_002847-RA	Vcard_DToL01588-RA
OG0008348	HEL_012617-RA	Vcard_DToL09203-RA, Vcard_DToL09202-RA
OG0008349	HEL_012618-RA	Vcard_DToL09199-RA
OG0008353	HEL_003745-RA, HEL_003746-RA, HEL_003747-RA	Vcard_DToL14475-RA
OG0008368	HEL_012190-RA	Vcard_DToL09297-RA
OG0008370	HEL_002781-RA	Vcard_DToL01260-RA
OG0008371	HEL_009414-RA	Vcard_DToL04187-RA
OG0008372	HEL_011822-RA	Vcard_DToL16083-RA
OG0008373	HEL_002223-RA	Vcard_DToL06344-RA
OG0008374	HEL_006971-RA	Vcard_DToL00794-RA, Vcard_DToL00795-RA
OG0008380	HEL_004166-RA	Vcard_DToL17900-RA
OG0008381	HEL_003497-RA	Vcard_DToL09680-RA
OG0008382	HEL_001897-RA	Vcard_DToL15292-RA
OG0008384	HEL_001895-RA	Vcard_DToL15294-RA
OG0008385	HEL_005352-RA	Vcard_DToL03293-RA
OG0008386	HEL_003493-RA	Vcard_DToL09684-RA
OG0008387	HEL_007643-RA	Vcard_DToL04867-RA
OG0008390	HEL_002231-RA	Vcard_DToL06329-RA
OG0008391	HEL_007639-RA	Vcard_DToL04860-RA
OG0008393	HEL_001890-RA	Vcard_DToL15299-RA
OG0008394	HEL_001879-RA	Vcard_DToL15306-RA
OG0008395	HEL_001889-RA	Vcard_DToL15300-RA
OG0008396	HEL_005370-RA	Vcard_DToL16833-RA
OG0008398	HEL_009689-RA	Vcard_DToL00117-RA
OG0008400	HEL_001927-RA	Vcard_DToL15272-RA
OG0008401	HEL_012510-RA	Vcard_DToL13117-RA
OG0008402	HEL_009690-RA	Vcard_DToL00121-RA
